X,Y,Z,Radii
-2.31359,-3.900787,-10.938792,0.37
-3.478966,-4.448441,-11.865371,0.37
-1.600066,-9.11566,-4.136722,0.74
-2.570973,-8.959799,-3.952263,0.37
-1.261178,-9.847773,-3.54617,0.37
-1.592917,-9.108511,-4.138152,0.74
-2.533796,-8.955509,-3.957983,0.37
-1.251168,-9.836333,-3.55189,0.37
4.896003,-13.406812,5.061872,0.74
5.129078,-13.300998,4.095255,0.37
4.112414,-12.826269,5.282078,0.37
4.903152,-13.42254,5.070451,0.74
5.143377,-13.311008,4.123853,0.37
4.145301,-12.853437,5.294947,0.37
-4.464172,7.211023,3.629105,0.74
-4.439862,6.48177,2.944179,0.37
-4.983227,6.902163,4.425563,0.37
-4.452731,7.225322,3.623385,0.74
-4.428423,6.521808,2.948469,0.37
-4.963209,6.923611,4.398395,0.37
-14.339112,-6.681958,-6.620471,0.74
-13.678494,-7.428369,-6.543257,0.37
-13.931587,-5.838312,-6.270143,0.37
-14.3577,-6.680528,-6.63191,0.74
-13.705661,-7.41407,-6.554696,0.37
-13.955895,-5.855471,-6.290163,0.37
1.482814,12.464502,-15.241383,0.74
2.332179,12.578895,-15.757579,0.37
0.860804,11.871091,-15.750429,0.37
1.484244,12.474511,-15.232803,0.74
2.32217,12.588904,-15.733271,0.37
0.869384,11.88682,-15.733271,0.37
14.998299,3.158665,-2.961338,0.74
15.504485,2.376506,-3.324534,0.37
15.354346,3.39603,-2.057637,0.37
14.988289,3.161525,-2.974207,0.74
15.485897,2.385085,-3.335973,0.37
15.331466,3.39889,-2.099104,0.37
9.344444,-10.702857,-13.381074,0.74
9.031295,-10.701427,-14.330531,0.37
10.122314,-11.324867,-13.286699,0.37
9.337295,-10.697138,-13.373924,0.74
9.037014,-10.684269,-14.303363,0.37
10.108015,-11.310568,-13.27669,0.37
-3.903647,-0.310291,-5.769676,0.74
-4.416983,0.274542,-5.140517,0.37
-3.07716,0.1673,-6.068527,0.37
-3.903647,-0.31744,-5.772535,0.74
-4.408404,0.270252,-5.153386,0.37
-3.08288,0.161581,-6.071387,0.37
-0.853655,10.160922,-3.466095,0.74
-0.394654,10.609913,-4.232526,0.37
-0.356047,10.35253,-2.621019,0.37
-0.883682,10.153772,-3.466095,0.74
-0.443272,10.591324,-4.206787,0.37
-0.403233,10.323931,-2.656768,0.37
-1.678712,4.192488,1.987571,0.74
-2.556674,4.667218,2.053347,0.37
-1.683001,3.591927,1.188253,0.37
-1.670132,4.198208,1.987571,0.74
-2.532366,4.671507,2.051917,0.37
-1.667273,3.603366,1.201122,0.37
8.935491,14.443494,0.992356,0.74
9.610408,14.565037,1.720179,0.37
8.751033,15.325747,0.557664,0.37
8.928341,14.434915,0.989496,0.74
9.586099,14.562177,1.69873,0.37
8.743883,15.295719,0.564813,0.37
6.78348,-2.874115,-6.15575,0.74
7.637135,-3.005666,-6.660509,0.37
6.01991,-3.23159,-6.694827,0.37
6.780621,-2.869825,-6.142881,0.74
7.612827,-2.999946,-6.62619,0.37
6.032779,-3.214431,-6.671948,0.37
15.507345,-6.912173,-9.434528,0.74
14.81813,-7.408351,-9.960735,0.37
15.873401,-6.162902,-9.987903,0.37
15.504485,-6.909313,-9.40879,0.74
14.829569,-7.386902,-9.933566,0.37
15.859103,-6.18292,-9.949296,0.37
-9.077051,-11.951166,12.324371,0.74
-8.659519,-12.637522,11.7281,0.37
-8.380688,-11.294839,12.614643,0.37
-9.091352,-11.954026,12.332951,0.74
-8.686687,-12.633232,11.746689,0.37
-8.430734,-11.306278,12.603204,0.37
-13.10939,-3.672002,13.359625,0.74
-12.477371,-3.827861,14.118905,0.37
-13.389653,-2.712534,13.349615,0.37
-13.113679,-3.682011,13.349615,0.74
-12.51741,-3.847882,14.078868,0.37
-13.391083,-2.722543,13.336746,0.37
-12.786232,-6.32734,12.535997,0.74
-13.039326,-5.423638,12.880605,0.37
-11.803886,-6.468901,12.658969,0.37
-12.796241,-6.338779,12.530278,0.74
-13.047905,-5.459387,12.866307,0.37
-11.849642,-6.47748,12.64753,0.37
-1.128196,1.294066,-14.127485,0.74
-1.730188,1.836001,-14.715177,0.37
-0.174448,1.511412,-14.33482,0.37
-1.128196,1.284057,-14.120336,0.74
-1.723038,1.820272,-14.703738,0.37
-0.185889,1.498543,-14.333391,0.37
-10.286753,-13.478306,14.091737,0.74
-9.651874,-12.889186,13.58984,0.37
-11.221913,-13.289559,13.794316,0.37
-10.288183,-13.489747,14.106036,0.74
-9.663314,-12.914924,13.627017,0.37
-11.204754,-13.305288,13.827205,0.37
1.627235,-4.401255,8.400706,0.74
2.548095,-4.043778,8.549416,0.37
1.256889,-4.740143,9.2658,0.37
1.620085,-4.402685,8.384976,0.74
2.518067,-4.048067,8.537977,0.37
1.264038,-4.722985,9.211463,0.37
-4.976078,4.758732,9.606117,0.74
-4.871695,4.904582,10.589894,0.37
-4.358358,5.369302,9.111369,0.37
-4.978938,4.753012,9.606117,0.74
-4.871695,4.897433,10.584174,0.37
-4.371227,5.346424,9.117089,0.37
-3.25447,-2.293572,-14.462084,0.74
-3.661993,-1.395589,-14.626523,0.37
-2.947039,-2.683936,-15.330037,0.37
-3.244461,-2.299291,-14.446353,0.74
-3.640544,-1.441347,-14.600785,0.37
-2.949899,-2.688226,-15.302868,0.37
-4.647199,4.767311,2.31788,0.74
-5.445088,4.958919,1.745917,0.37
-4.690095,3.822142,2.642469,0.37
-4.638619,4.777321,2.31788,0.74
-5.413629,4.966068,1.745917,0.37
-4.677226,3.846451,2.6296,0.37
1.825992,-0.501897,5.892648,0.74
1.522851,-1.454216,5.904088,0.37
1.362702,0.00429,6.620471,0.37
1.834571,-0.487598,5.87549,0.74
1.54859,-1.422758,5.886929,0.37
1.39273,0,6.574714,0.37
1.774515,4.763021,8.098996,0.74
2.480889,5.40076,8.407855,0.37
2.143431,3.833582,8.098996,0.37
1.761646,4.771601,8.094706,0.74
2.459441,5.393611,8.400706,0.37
2.111973,3.877909,8.090416,0.37
9.305838,8.986967,14.156083,0.74
9.400211,9.761978,13.528354,0.37
8.588024,8.374967,13.822915,0.37
9.312987,8.986967,14.167522,0.74
9.403071,9.757688,13.545512,0.37
8.608042,8.384976,13.831494,0.37
13.040755,11.862511,-11.206184,0.74
13.818625,12.458783,-11.005997,0.37
12.18996,12.3401,-10.987408,0.37
13.040755,11.845352,-11.213334,0.74
13.814335,12.428755,-11.028875,0.37
12.187101,12.321512,-10.993128,0.37
8.688117,-14.065998,-0.018589,0.74
7.752958,-14.020242,0.330307,0.37
8.912613,-13.210914,-0.484739,0.37
8.692406,-14.073148,-0.017159,0.74
7.777266,-14.028821,0.327448,0.37
8.914042,-13.218063,-0.481879,0.37
4.398395,-4.808778,-3.330254,0.74
3.86647,-4.95034,-2.495188,0.37
4.93747,-5.628115,-3.524722,0.37
4.398395,-4.800198,-3.337403,0.74
3.877909,-4.937469,-2.519497,0.37
4.923171,-5.606667,-3.531871,0.37
14.406317,-11.276249,-12.04983,0.74
14.140354,-10.671398,-11.297699,0.37
13.644176,-11.364904,-12.690428,0.37
14.412036,-11.280538,-12.05269,0.74
14.148933,-10.692848,-11.306278,0.37
13.652756,-11.369193,-12.694717,0.37
1.305505,-8.276304,11.510755,0.74
1.731618,-8.530827,12.380138,0.37
1.219711,-9.08706,10.933072,0.37
1.301216,-8.266295,11.507895,0.74
1.718749,-8.515099,12.35726,0.37
1.203982,-9.057033,10.944511,0.37
2.563824,7.497004,1.435627,0.74
3.456086,7.066602,1.305505,0.37
1.878898,6.79349,1.630094,0.37
2.562394,7.518453,1.429907,0.74
3.437497,7.10521,1.309795,0.37
1.903207,6.839247,1.611506,0.37
-15.580271,4.249685,1.930375,0.74
-15.227084,5.037564,2.435132,0.37
-15.261401,3.406039,2.362207,0.37
-15.581701,4.251114,1.914646,0.74
-15.231374,5.030414,2.413684,0.37
-15.282849,3.434637,2.32074,0.37
-11.392071,3.294507,-14.740915,0.74
-10.724305,3.150086,-14.011663,0.37
-11.193315,4.155311,-15.211355,0.37
-11.412092,3.278778,-14.743775,0.74
-10.758623,3.134357,-14.035971,0.37
-11.219053,4.118133,-15.192767,0.37
-4.396965,0.052907,-14.911074,0.74
-4.133862,1.016664,-14.963981,0.37
-5.283507,-0.025738,-14.453503,0.37
-4.391246,0.034318,-14.913933,0.74
-4.129573,0.960898,-14.969701,0.37
-5.262059,-0.048617,-14.453503,0.37
8.284883,-7.183855,4.096684,0.74
7.72293,-6.830667,4.844526,0.37
7.908818,-6.874994,3.223011,0.37
8.293463,-7.189574,4.099544,0.74
7.730079,-6.834957,4.844526,0.37
7.918827,-6.902164,3.253039,0.37
-1.757355,14.798112,9.41022,0.74
-0.942309,15.375794,9.463127,0.37
-1.491393,13.868671,9.152837,0.37
-1.773086,14.802401,9.41165,0.74
-0.972337,15.362925,9.460267,0.37
-1.519991,13.8987,9.159986,0.37
-3.953693,11.367763,-2.728263,0.74
-4.565693,10.935931,-2.067646,0.37
-3.845022,12.335811,-2.499477,0.37
-3.940824,11.354894,-2.738272,0.74
-4.537096,10.924492,-2.096244,0.37
-3.822142,12.297204,-2.523787,0.37
-11.363474,0.290271,10.488371,0.74
-12.124184,-0.011439,9.913547,0.37
-10.741464,0.856515,9.947865,0.37
-11.362044,0.291701,10.50124,0.74
-12.107025,0,9.940716,0.37
-10.748613,0.855085,9.970744,0.37
14.267616,12.414455,-7.322556,0.74
13.960186,11.553651,-6.916462,0.37
14.635102,13.007867,-6.606172,0.37
14.269046,12.418746,-7.335425,0.74
13.963045,11.563661,-6.926472,0.37
14.633672,12.996428,-6.640489,0.37
14.071719,13.790027,-9.590389,0.74
14.50784,14.688009,-9.528902,0.37
14.196121,13.299568,-8.728155,0.37
14.067429,13.787167,-9.603258,0.74
14.500691,14.679429,-9.544631,0.37
14.191831,13.315297,-8.771052,0.37
-7.974593,13.995933,1.938954,0.74
-8.394986,13.230933,2.426553,0.37
-7.85448,14.766653,2.566684,0.37
-7.967443,13.995933,1.924655,0.74
-8.377828,13.236652,2.400814,0.37
-7.843041,14.743775,2.533796,0.37
-15.095533,-0.93802,14.027391,0.74
-15.148438,-1.421329,14.901064,0.37
-15.877691,-1.192543,13.458289,0.37
-15.085523,-0.92944,14.024532,0.74
-15.12699,-1.388439,14.872467,0.37
-15.857673,-1.183964,13.458289,0.37
-5.620966,-10.565586,10.785791,0.74
-6.238686,-10.106586,10.148052,0.37
-4.674367,-10.399716,10.511249,0.37
-5.628115,-10.575596,10.794371,0.74
-6.240115,-10.130894,10.165212,0.37
-4.697245,-10.418304,10.526978,0.37
-11.177587,1.640104,-10.728595,0.74
-11.743829,1.366991,-9.949296,0.37
-10.411155,2.193478,-10.405435,0.37
-11.183306,1.634384,-10.737174,0.74
-11.743829,1.371281,-9.976464,0.37
-10.421164,2.173459,-10.421164,0.37
-15.617448,-4.94748,-0.922291,0.74
-14.895345,-5.56377,-1.23687,0.37
-15.27856,-4.398395,-0.158719,0.37
-15.628887,-4.941761,-0.926581,0.74
-14.905354,-5.550899,-1.239729,0.37
-15.298578,-4.394105,-0.180167,0.37
7.945995,-1.641533,-11.555082,0.74
8.935491,-1.771656,-11.599408,0.37
7.548481,-1.795964,-12.460213,0.37
7.940275,-1.634383,-11.543643,0.74
8.916902,-1.763075,-11.590829,0.37
7.541331,-1.787385,-12.428755,0.37
0.260243,10.393996,13.934447,0.74
1.23401,10.475502,13.719961,0.37
-0.170159,9.763407,13.288129,0.37
0.258813,10.398286,13.940166,0.74
1.222571,10.482651,13.73712,0.37
-0.171589,9.770557,13.298139,0.37
-0.257383,-3.830721,-14.004513,0.74
0.201618,-4.714405,-13.915858,0.37
-0.433263,-3.640544,-14.971131,0.37
-0.263103,-3.822142,-13.998794,0.74
0.191608,-4.688665,-13.915858,0.37
-0.433263,-3.634825,-14.946821,0.37
-8.057528,-8.041799,2.1563,0.74
-7.8888,-9.012706,1.990431,0.37
-7.994613,-7.538472,1.295496,0.37
-8.063247,-8.03036,2.177749,0.74
-7.894519,-8.966948,2.017599,0.37
-7.998903,-7.537042,1.322664,0.37
1.637244,12.867736,10.056539,0.74
2.113403,12.004072,9.889239,0.37
0.670627,12.766213,9.819174,0.37
1.647253,12.880605,10.056539,0.74
2.119123,12.03982,9.897819,0.37
0.696365,12.781942,9.836333,0.37
13.419681,13.977344,11.782436,0.74
14.071719,13.399662,11.291978,0.37
13.695652,14.054559,12.739045,0.37
13.413961,13.985924,11.776717,0.74
14.051699,13.419681,11.286259,0.37
13.685643,14.064569,12.729036,0.37
14.759504,9.613268,-1.22686,0.74
14.948251,9.147117,-2.091954,0.37
15.320027,10.438324,-1.162516,0.37
14.748065,9.606117,-1.221141,0.74
14.932523,9.135678,-2.067646,0.37
15.29286,10.405436,-1.149645,0.37
-13.173737,0.879393,15.13128,0.74
-12.34439,0.892262,14.572186,0.37
-13.861523,0.298851,14.696588,0.37
-13.172307,0.893692,15.149868,0.74
-12.365838,0.903701,14.632242,0.37
-13.845792,0.323159,14.723756,0.37
-10.761482,5.387891,14.852447,0.74
-10.17522,6.094265,14.454934,0.37
-11.676624,5.453667,14.454934,0.37
-10.758623,5.379311,14.859598,0.74
-10.168071,6.081396,14.459223,0.37
-11.649454,5.436508,14.472092,0.37
-11.393501,-3.733489,15.222794,0.74
-11.915419,-4.514218,15.568831,0.37
-10.841558,-3.345982,15.960626,0.37
-11.402081,-3.729199,15.207065,0.74
-11.919708,-4.477041,15.525934,0.37
-10.855857,-3.338833,15.930599,0.37
15.368644,9.330146,-4.112414,0.74
15.570261,9.596108,-5.056152,0.37
15.531654,8.349229,-4.000881,0.37
15.364355,9.335865,-4.102405,0.74
15.558822,9.601828,-5.034703,0.37
15.521644,8.376397,-3.983723,0.37
-14.866747,-10.538417,15.141289,0.74
-15.604579,-10.017931,15.568831,0.37
-14.324811,-9.932136,14.557887,0.37
-14.869607,-10.551286,15.139859,0.74
-15.585991,-10.047958,15.557392,0.37
-14.33482,-9.952156,14.573616,0.37
-12.398727,-0.47044,0.553374,0.74
-11.642305,-0.900841,0.060056,0.37
-12.084147,-0.181597,1.458505,0.37
-12.404447,-0.46901,0.550514,0.74
-11.676624,-0.895121,0.065776,0.37
-12.088437,-0.183029,1.448496,0.37
2.054777,13.062204,-12.417316,0.74
1.904637,13.142278,-13.402522,0.37
1.356982,12.465932,-12.019802,0.37
2.070506,13.073643,-12.410167,0.74
1.924655,13.159438,-13.376784,0.37
1.39559,12.50454,-12.025522,0.37
-15.044055,3.3946,-0.517626,0.74
-15.218505,3.899357,0.327448,0.37
-14.180391,2.896992,-0.436123,0.37
-15.051204,3.39317,-0.533355,0.74
-15.215645,3.892208,0.278831,0.37
-14.211848,2.899852,-0.447562,0.37
10.548427,-10.358249,-6.639059,0.74
9.770557,-9.73052,-6.664799,0.37
10.647091,-10.728595,-5.71534,0.37
10.558436,-10.358249,-6.649068,0.74
9.793436,-9.740529,-6.669089,0.37
10.65138,-10.730025,-5.756807,0.37
5.114779,3.155806,-7.10092,0.74
4.608591,2.296431,-7.036575,0.37
5.018975,3.664852,-6.244405,0.37
5.121928,3.161525,-7.115218,0.74
4.624321,2.31359,-7.046584,0.37
5.027554,3.670572,-6.281582,0.37
-0.900841,1.710169,12.994998,0.74
-1.688721,1.138206,12.767643,0.37
-0.082935,1.341253,12.550297,0.37
-0.902271,1.720179,13.003577,0.74
-1.668702,1.165375,12.773362,0.37
-0.091515,1.351262,12.556017,0.37
-14.464944,2.413684,3.437497,0.74
-13.74284,1.743057,3.609086,0.37
-15.089813,2.436562,4.216797,0.37
-14.469233,2.423693,3.426058,0.74
-13.755709,1.763076,3.601937,0.37
-15.074084,2.446571,4.183909,0.37
-2.869825,-6.703406,-8.226256,0.74
-3.288787,-6.553266,-7.331135,0.37
-2.977066,-7.662874,-8.487931,0.37
-2.864104,-6.694827,-8.233406,0.74
-3.273058,-6.536107,-7.364022,0.37
-2.969917,-7.657154,-8.49508,0.37
14.068859,-8.02893,-7.025136,0.74
13.708522,-8.056098,-6.092835,0.37
13.7314,-8.821098,-7.535612,0.37
14.084588,-8.011772,-7.030855,0.74
13.727111,-8.044659,-6.098555,0.37
13.768578,-8.773912,-7.524173,0.37
4.3269,-14.180391,-12.709016,0.74
5.126218,-13.827204,-12.221418,0.37
4.607162,-14.520709,-13.605569,0.37
4.31975,-14.183251,-12.703297,0.74
5.119068,-13.831493,-12.227137,0.37
4.594293,-14.519279,-13.588409,0.37
-0.14728,-8.569434,5.578069,0.74
0.423254,-7.814444,5.895508,0.37
-0.277402,-8.49651,4.588573,0.37
-0.15443,-8.580873,5.585218,0.74
0.417534,-7.850191,5.884069,0.37
-0.287411,-8.50366,4.63004,0.37
6.940771,-9.597539,-12.540288,0.74
7.887369,-9.827754,-12.763354,0.37
6.885004,-8.633781,-12.278615,0.37
6.932191,-9.600399,-12.540288,0.74
7.857341,-9.820603,-12.757634,0.37
6.879285,-8.65094,-12.278615,0.37
10.924492,8.472201,-15.12556,0.74
11.310567,7.635705,-15.513065,0.37
10.150912,8.771052,-15.683224,0.37
10.931642,8.480781,-15.106972,0.74
11.311997,7.658584,-15.488757,0.37
10.178081,8.775342,-15.636037,0.37
11.467857,11.948306,-2.234945,0.74
12.372989,11.799595,-2.63532,0.37
10.998847,12.674699,-2.735412,0.37
11.464997,11.939727,-2.226365,0.74
12.331521,11.785296,-2.596711,0.37
10.997417,12.66755,-2.721113,0.37
-13.674204,-10.554145,10.80009,0.74
-12.710446,-10.621352,10.542707,0.37
-13.75142,-10.110875,11.692353,0.37
-13.682783,-10.557007,10.790081,0.74
-12.734754,-10.628501,10.534128,0.37
-13.764289,-10.130894,11.659465,0.37
6.315901,-11.999782,-1.815983,0.74
5.375022,-12.005501,-2.154871,0.37
6.361658,-12.504539,-0.953749,0.37
6.32591,-11.994062,-1.817412,0.74
5.389321,-11.996922,-2.156301,0.37
6.385966,-12.49167,-0.968047,0.37
10.628501,-1.276906,-8.236267,0.74
10.903044,-1.451356,-9.181435,0.37
11.442119,-1.131056,-7.674313,0.37
10.612773,-1.281198,-8.231976,0.74
10.887314,-1.442777,-9.155697,0.37
11.410661,-1.126767,-7.682892,0.37
-10.368258,-11.942587,-8.765332,0.74
-10.79294,-11.174727,-9.245781,0.37
-10.582745,-11.885389,-7.790136,0.37
-10.358249,-11.949736,-8.771052,0.74
-10.778641,-11.191885,-9.248641,0.37
-10.572736,-11.90398,-7.801575,0.37
-6.732004,-5.427927,-10.130894,0.74
-6.232966,-5.319256,-9.271519,0.37
-7.704341,-5.555191,-9.937855,0.37
-6.724854,-5.430789,-10.145193,0.74
-6.237256,-5.339275,-9.320135,0.37
-7.691472,-5.558051,-9.956446,0.37
5.013255,0.952318,-0.489028,0.74
5.413629,1.417038,0.30028,0.37
5.742508,0.599131,-1.075291,0.37
5.006106,0.950888,-0.494748,0.74
5.40505,1.39559,0.273112,0.37
5.71534,0.61772,-1.071001,0.37
2.071936,-15.42012,-11.936867,0.74
2.329319,-16.371009,-12.105595,0.37
2.889843,-14.845299,-11.959745,0.37
2.059067,-15.41726,-11.938297,0.74
2.31645,-16.342411,-12.099876,0.37
2.854095,-14.855308,-11.942587,0.37
-4.325469,15.27141,9.347304,0.74
-4.730134,15.009738,10.222408,0.37
-3.328824,15.209924,9.40879,0.37
-4.33405,15.27713,9.331575,0.74
-4.731564,15.029756,10.196669,0.37
-3.380302,15.228514,9.391632,0.37
5.668153,-13.155148,10.903044,0.74
6.447452,-12.601773,11.194744,0.37
5.066162,-12.604633,10.323931,0.37
5.662433,-13.168017,10.903044,0.74
6.424574,-12.618932,11.191885,0.37
5.063302,-12.618932,10.328221,0.37
-13.345325,-9.005557,13.025026,0.74
-13.216633,-8.076116,12.680419,0.37
-12.470222,-9.364464,13.351045,0.37
-13.356764,-9.015566,13.023596,0.74
-13.236652,-8.113293,12.681848,0.37
-12.51884,-9.363034,13.348185,0.37
13.901559,-8.975529,-10.481221,0.74
13.183746,-8.33064,-10.747184,0.37
13.578401,-9.537482,-9.720511,0.37
13.912999,-8.975529,-10.485511,0.74
13.215204,-8.3335,-10.747184,0.37
13.602709,-9.538912,-9.749109,0.37
-3.979433,2.729693,-15.015457,0.74
-3.168675,2.988506,-15.541662,0.37
-4.524227,3.54474,-14.820989,0.37
-3.980863,2.711104,-15.014027,0.74
-3.198702,2.955619,-15.521644,0.37
-4.515647,3.500413,-14.823849,0.37
-12.364408,-4.587144,5.632405,0.74
-11.490735,-4.63576,6.115714,0.37
-13.115109,-4.677226,6.287303,0.37
-12.367268,-4.591433,5.619536,0.74
-11.493595,-4.640049,6.089976,0.37
-13.095091,-4.678656,6.238686,0.37
14.769513,2.556674,5.467966,0.74
14.387728,2.277842,6.348789,0.37
14.033111,2.648189,4.798769,0.37
14.778092,2.556674,5.465106,0.74
14.390588,2.277842,6.344499,0.37
14.054559,2.641039,4.808779,0.37
-12.337241,-5.856901,-14.607934,0.74
-13.260962,-5.946985,-14.98257,0.37
-12.2014,-6.540397,-13.89012,0.37
-12.332951,-5.845461,-14.613654,0.74
-13.238081,-5.936976,-14.98543,0.37
-12.19425,-6.508938,-13.902989,0.37
13.169447,9.902108,-11.958315,0.68
12.783372,-7.794425,0.945169,0.68
-12.96211,2.262113,-14.725187,0.68
-2.64104,9.849201,-3.353132,0.68
-8.622342,-7.221032,3.780675,0.68
1.957543,0.732113,4.454161,0.68
-12.461642,-15.59171,-15.108401,0.68
15.225654,-6.700546,-7.681462,0.68
-4.378377,-14.879616,-10.118025,0.68
-0.636308,-12.109885,-1.245449,0.68
6.131443,3.670572,-9.095642,0.68
3.636254,14.607933,7.022275,0.68
-1.948964,-2.397955,-12.946381,0.68
-1.202552,-3.051422,13.649896,2
6.244406,6.516088,13.747129,2
9.052743,1.494253,12.81483,2
-9.939285,7.814444,-0.457571,2
-15.108401,11.513614,11.124679,2
-11.866801,-9.628996,-6.047079,2
-5.008965,1.489963,4.16961,2
-7.758678,11.383493,-12.177091,2
-12.973549,-3.70203,-5.001816,2
5.134797,-14.482102,-5.622396,2
11.562231,-6.869274,12.364409,2
2.818347,-5.525162,-0.095804,2
5.140517,-13.807185,1.265468,2
